"","player_api_id","totalMatchPlayed","totalLeaguecount","max_gk","max_rating","player_name"
"4526",14039,160,1,132,71,"Paul Dixon"
"4527",21744,1,1,132,57,"Bart Goossens"
"4528",21785,2,1,132,71,"Esteban Solari"
"4529",22764,220,1,132,82,"Martin Skrtel"
"4530",23371,3,1,132,65,"Carl Dickinson"
"4531",23438,27,1,132,68,"Richard Garcia"
"4532",23987,9,1,132,65,"Joe Keenan"
"4533",24440,13,1,132,68,"Marco Malago"
"4534",25550,94,1,132,83,"Peter Odemwingie"
"4535",25636,17,1,132,63,"Orlando Dos Santos Costa"
"4536",25802,46,1,132,62,"Henri Siqueira-Barras"
"4537",26245,154,1,132,74,"Andre Luiz"
"4538",26311,75,1,132,75,"Edouard Cisse"
"4539",26542,4,1,132,66,"Jeroen Heubach"
"4540",26596,55,1,132,65,"Ken Leemans"
"4541",26637,18,1,132,68,"Danny Schenkel"
"4542",26953,4,1,132,66,"Marcel Eger"
"4543",27316,158,1,132,79,"Aaron Hunt"
"4544",27415,82,1,132,78,"Bo Svensson"
"4545",27610,85,1,132,75,"Stefano Morrone"
"4546",27774,171,1,132,78,"Christian Traesch"
"4547",28439,120,1,132,76,"Sergio Sanchez"
"4548",29356,55,1,132,73,"Maximilian Nicu"
"4549",30601,28,1,132,78,"Romeo Castelen"
"4550",30937,112,1,132,81,"Tranquillo Barnetta"
"4551",31199,224,1,132,81,"Stefan Kiessling"
"4552",33100,50,1,132,72,"Chaouki Ben Saada"
"4553",33285,27,1,132,67,"Daniel Ziebig"
"4554",33348,15,1,132,71,"Roda Antar"
"4555",33693,78,1,132,74,"Craig Conway"
"4556",33960,140,1,132,79,"Mikel Gonzalez"
"4557",35852,72,1,132,75,"Fin Bartels"
"4558",36040,7,1,132,70,"Chadli Amri"
"4559",36066,4,1,132,81,"Albert Streit"
"4560",36771,134,1,132,75,"Julian Schuster"
"4561",37112,151,1,132,72,"Julien Gorius"
"4562",37258,7,1,132,66,"Virgile Reset"
"4563",37354,1,1,132,70,"Christian Weber"
"4564",37489,86,1,132,77,"Nino"
"4565",37497,17,1,132,80,"Javier Portillo"
"4566",37731,33,1,132,69,"Florian Heller"
"4567",37968,12,1,132,70,"Elrio van Heerden"
"4568",38342,117,1,132,65,"Bernt Evens"
"4569",38354,81,1,132,66,"Wim Mennes"
"4570",38801,12,1,132,68,"Wouter Vrancken"
"4571",39158,10,1,132,65,"Hocine Ragued"
"4572",39844,11,1,132,69,"Dennis Grote"
"4573",39846,3,1,132,78,"Filip Trojan"
"4574",39901,10,1,132,74,"Tommy Bechmann"
"4575",40695,253,1,132,80,"Ryan Shawcross"
"4576",41173,8,1,132,68,"Albert Baning"
"4577",41640,38,1,132,69,"Marco Zambelli"
"4578",43248,153,1,132,79,"Jonny Evans"
"4579",45272,50,1,132,74,"Florian Klein"
"4580",45280,74,1,132,70,"Nuno Pinto"
"4581",46010,103,1,132,78,"Ryan Bertrand"
"4582",46212,24,1,132,72,"Leandro Grimi"
"4583",46549,14,1,132,69,"Richard Soumah"
"4584",46757,240,1,132,79,"Julien Feret"
"4585",69923,24,1,132,76,"Jan Simunek"
"4586",70360,80,1,132,74,"Maurice Edu"
"4587",71894,3,1,132,65,"Sebastian Rajalakso"
"4588",72518,118,1,132,78,"Juraj Kucka"
"4589",74077,44,1,132,78,"Fredy Montero"
"4590",74229,2,1,132,72,"Mirko Antenucci"
"4591",93984,87,1,132,76,"Jamel Saihi"
"4592",93996,47,1,132,71,"Alexandre Cuvillier"
"4593",96848,77,1,132,69,"Helder Cabral"
"4594",97234,10,1,132,68,"Ivan Bolado"
"4595",97326,98,1,132,69,"Ney Santos"
"4596",102002,27,1,132,71,"Asier Goiria"
"4597",102658,1,1,132,67,"Eke Uzoma"
"4598",104911,21,1,132,72,"Jem Karacan"
"4599",105022,13,1,132,67,"Simon Church"
"4600",107588,100,1,132,76,"Theodor Gebre Selassie"
"4601",110132,2,1,132,63,"Rick Verbeek"
"4602",111199,2,1,132,71,"Marco Pappa"
"4603",127140,72,1,132,62,"Grant Gillespie"
"4604",143750,42,1,132,70,"Zargo Toure"
"4605",150068,24,1,132,67,"Theo Weeks,24"
"4606",155534,127,1,132,75,"Bastian Oczipka"
"4607",155611,48,1,132,64,"Piotr Tomasik"
"4608",158284,8,1,132,70,"Tomasz Cywka"
"4609",159854,132,1,132,71,"Kelvin Leerdam"
"4610",160194,77,1,132,77,"Yannick Bolasie"
"4611",160496,39,1,132,73,"Junior Stanislas"
"4612",171737,1,1,132,63,"Adrien Goni"
"4613",172568,38,1,132,76,"Gil"
"4614",173011,24,1,132,63,"Abdourahman Dampha"
"4615",177872,2,1,132,68,"Gheorghe Grozav"
"4616",179393,180,1,132,79,"Ludovic Lamine Sane"
"4617",183412,13,1,132,64,"James Dunne"
"4618",183515,35,1,132,65,"Craig Thomson"
"4619",183532,2,1,132,67,"Walter Fernandez"
"4620",184092,9,1,132,68,"Isael"
"4621",186813,10,1,132,63,"Loic Abenzoar"
"4622",189918,25,1,132,63,"Freddy Mveng"
"4623",193226,57,1,132,76,"Francisco Portillo"
"4624",198444,13,1,132,70,"Tim Ream"
"4625",282251,5,1,132,70,"Gary Gardner"
"4626",317567,1,1,132,66,"Hugo Fraile Martinez"
"4627",9144,8,1,131,61,"Yasin Karaca"
"4628",11752,2,1,131,64,"Marco Paulo"
"4629",11833,64,1,131,69,"de Oliveira Cleber Monteiro"
"4630",11840,24,1,131,68,"Miguel Fidalgo"
"4631",23134,38,1,131,75,"Jason Shackell"
"4632",23355,3,1,131,74,"Hameur Bouazza"
"4633",23426,1,1,131,68,"Wayne Brown"
"4634",23869,38,1,131,67,"Jerel Ifil"
"4635",24549,157,1,131,84,"Giampaolo Pazzini"
"4636",25337,29,1,131,85,"Cristiano Lucarelli"
"4637",25574,49,1,131,78,"Pierre Webo"
"4638",25771,20,1,131,66,"Reto Zanni"
"4639",25840,199,1,131,71,"Veroljub Salatic"
"4640",26022,10,1,131,72,"Xavier Collin"
"4641",26315,118,1,131,85,"Mario Yepes"
"4642",26686,104,1,131,74,"Wesley Verhoek"
"4643",26716,9,1,131,63,"Paul de Lange"
"4644",27177,26,1,131,66,"Niels Wellenberg"
"4645",27686,39,1,131,81,"Nicola Amoruso"
"4646",27705,3,1,131,80,"Emiliano Bonazzoli"
"4647",29471,134,1,131,76,"Georg Niedermaier"
"4648",30617,138,1,131,88,"Jamie Carragher"
"4649",30667,21,1,131,73,"Eric Addo"
"4650",30736,23,1,131,80,"Olof Mellberg"
"4651",31785,5,1,131,70,"Emil Johansson"
"4652",32447,1,1,131,68,"Michael McGlinchey"
"4653",32596,92,1,131,73,"Benjamin Huggel"
"4654",32955,22,1,131,65,"Martin Hardie"
"4655",33118,1,1,131,65,"Thierry Gathuessi"
"4656",33660,4,1,131,58,"Olivier Fontenette"
"4657",34005,13,1,131,86,"Roberto Fabian Ayala"
"4658",34531,26,1,131,81,"Bernardo Corradi"
"4659",35407,70,1,131,77,"Pierre-Alain Frau"
"4660",36056,20,1,131,70,"Markus Bollmann"
"4661",37234,109,1,131,80,"Adam Lallana"
"4662",37388,5,1,131,66,"Timo Staffeldt"
"4663",37645,2,1,131,71,"Andrea Orlandi"
"4664",37844,199,1,131,68,"Vilmos Vanczak"
"4665",38138,33,1,131,69,"David Prieto"
"4666",38626,103,1,131,60,"Frederic Page"
"4667",38788,35,1,131,64,"Gonzague Vandooren"
"4668",39066,25,1,131,73,"Roberto Damian Colautti"
"4669",39721,59,1,131,74,"Davide Mandelli"
"4670",39896,1,1,131,57,"Romain Haghedooren"
"4671",39999,48,1,131,68,"Kevin Lejeune"
"4672",40008,6,1,131,64,"Mounir Diane"
"4673",41662,6,1,131,67,"Victor Mareco"
"4674",41669,45,1,131,72,"Fabrizio Zambrella"
"4675",41763,3,1,131,67,"Cristian Stellini"
"4676",42008,180,1,131,73,"Nicholas Sebastian Frey"
"4677",43310,60,1,131,75,"Nabil Baha"
"4678",43341,177,1,131,79,"Stefan Daniel Radu"
"4679",45241,52,1,131,73,"Joao Ribeiro"
"4680",45435,12,1,131,66,"Andreas Landgren"
"4681",45497,2,1,131,61,"Levi Schwiebbe"
"4682",45875,70,1,131,65,"Niels Fleuren"
"4683",47418,161,1,131,74,"Marc Wilson"
"4684",50657,131,1,131,64,"Alexis Norambuena Ruz"
"4685",67940,8,1,131,60,"Daniel Calvo"
"4686",67941,95,1,131,70,"Xavier Chen"
"4687",70255,16,1,131,77,"Aquivaldo Mosquera"
"4688",70273,61,1,131,70,"Andy Dorman"
"4689",71775,45,1,131,68,"Kebba Ceesay"
"4690",74990,31,1,131,71,"Xabier Aranburu Castillo"
"4691",89405,66,1,131,66,"Abdul Osman"
"4692",94184,7,1,131,56,"Gregoire Neels"
"4693",94886,112,1,131,83,"Holger Badstuber"
"4694",97194,18,1,131,68,"John Fleck"
"4695",104415,45,1,131,63,"Giel Deferm"
"4696",106228,97,1,131,76,"Victor Moses"
"4697",109332,27,1,131,65,"Wallace"
"4698",110140,6,1,131,65,"Donovan Deekman"
"4699",111237,147,1,131,81,"Vicente Iborra"
"4700",112397,101,1,131,72,"Vitor Gomes"
"4701",113762,54,1,131,72,"Santiago Morero"
"4702",118182,22,1,131,69,"Kheireddine Kiko Zarabi"
"4703",141115,8,1,131,70,"Timo Perthel"
"4704",141145,67,1,131,79,"Daniel Didavi"
"4705",150047,139,1,131,74,"Joao Aurelio"
"4706",150731,86,1,131,77,"Antonio Amaya"
"4707",154256,125,1,131,76,"Xavier Torres"
"4708",159803,34,1,131,61,"Jonathon Routledge"
"4709",164017,6,1,131,61,"Paul Marshall"
"4710",164367,18,1,131,65,"Sidnei"
"4711",170365,13,1,131,76,"Nosa Emanuel Igiebor"
"4712",171153,1,1,131,68,"Riccardo Perpetuini"
"4713",179375,153,1,131,66,"Vlastimir Jovanovic"
"4714",181297,166,1,131,80,"Oscar de Marcos"
"4715",182791,16,1,131,74,"Diego Fabbrini"
"4716",184576,4,1,131,65,"Mickael Firmin"
"4717",192316,24,1,131,69,"Mattias Autret"
"4718",201811,49,1,131,74,"Andile Jali"
"4719",3329,85,1,130,64,"Vincent Euvrard"
"4720",7284,81,1,130,72,"Kasper Haemaelaeinen"
"4721",10967,38,1,130,76,"Petr Jiracek"
"4722",11324,141,1,130,72,"Nicolas Seube"
"4723",21751,36,1,130,71,"Mohammed Rabiu"
"4724",22386,29,1,130,66,"Stefano Ferrario"
"4725",23377,24,1,130,70,"Garry Monk"
"4726",23939,44,1,130,79,"Tal Ben Haim"
"4727",24171,180,1,130,75,"James Morrison"
"4728",24228,100,1,130,79,"Steven Taylor"
"4729",24452,20,1,130,75,"Steven Caldwell"
"4730",24728,109,1,130,74,"Paul Robinson"
"4731",25070,23,1,130,69,"David Fox"
"4732",26193,36,1,130,69,"Jamal Alioui"
"4733",26222,96,1,130,73,"Gaetan Bong"
"4734",26356,16,1,130,79,"Vincent Hognon"
"4735",26614,17,1,130,69,"Ruud Knol"
"4736",26635,41,1,130,73,"Patrick Zwaanswijk"
"4737",26680,12,1,130,65,"Aleksandar Rankovic"
"4738",27155,59,1,130,74,"Anis Ben-Hatira"
"4739",27476,13,1,130,77,"Aleksandar Vasoski"
"4740",27484,69,1,130,72,"Benjamin Koehler"
"4741",27570,36,1,130,70,"Kristian Bach Bak"
"4742",27685,78,1,130,75,"Simone Missiroli"
"4743",31255,13,1,130,69,"Akpo Sodje"
"4744",31996,2,1,130,88,"Andriy Shevchenko"
"4745",32458,94,1,130,69,"Garry Kenneth"
"4746",32957,27,1,130,62,"Kevin Moon"
"4747",33076,18,1,130,70,"Zak Whitbread"
"4748",33781,71,1,130,82,"Craig Bellamy"
"4749",34067,17,1,130,71,"Aleksandar Mitreski"
"4750",34956,12,1,130,81,"Mista"
"4751",35608,24,1,130,84,"Afonso Alves,24"
"4752",36073,7,1,130,74,"Uwe Moehrle"
"4753",37466,101,1,130,75,"Anthony Le Tallec"
"4754",37866,67,1,130,65,"Peter Delorge"
"4755",38167,24,1,130,74,"Thomas Kleine"
"4756",38388,137,1,130,73,"Olivier Deschacht"
"4757",38607,93,1,130,70,"Domingos Alexandre Martins da Costa Alex"
"4758",39391,59,1,130,73,"Salvatore Masiello"
"4759",39440,169,1,130,76,"Vangelis Moras"
"4760",39847,80,1,130,77,"Ivo Ilicevic"
"4761",39967,19,1,130,70,"Gerald Cid,18"
"4762",40103,95,1,130,76,"Daniel Omoya Braaten"
"4763",41319,12,1,130,66,"Mody Traore"
"4764",41376,23,1,130,68,"Giuseppe De Feudis"
"4765",41469,7,1,130,68,"Miguel Nieto"
"4766",41704,13,1,130,83,"Eduardo"
"4767",41717,39,1,130,79,"Hannu Tihinen"
"4768",42460,25,1,130,64,"Alberto Giuliatto"
"4769",42466,6,1,130,68,"Andrea Russotto"
"4770",42771,1,1,130,72,"Guillermo Molins"
"4771",43223,5,1,130,70,"Milan Petrzela"
"4772",56895,63,1,130,69,"Edgar"
"4773",67959,71,1,130,67,"Maxime Biset"
"4774",68260,8,1,130,68,"Marti Crespi"
"4775",71502,146,1,130,78,"Youssuf Mulumbu"
"4776",78413,98,1,130,71,"Dimitrije Injac"
"4777",89548,11,1,130,63,"Bojan Bozovic"
"4778",92026,88,1,130,69,"Guillermo Juan Vallori"
"4779",93353,25,1,130,68,"Johann Ramare"
"4780",94318,56,1,130,72,"Mahamane Traore"
"4781",94652,151,1,130,77,"Kevin Grosskreutz"
"4782",95076,30,1,130,70,"Georges Mandjeck"
"4783",108572,88,1,130,74,"David Lomban"
"4784",110106,20,1,130,65,"Josimar Lima"
"4785",112027,3,1,130,64,"Khaled Adenon"
"4786",113189,17,1,130,66,"Rostyn Griffiths"
"4787",118530,116,1,130,65,"Lukasz Hanzel"
"4788",127945,94,1,130,75,"Marcel Risse"
"4789",131532,56,1,130,65,"Miguel Dachelet"
"4790",140963,4,1,130,69,"Milan Milanovic"
"4791",161662,9,1,130,71,"Dejan Lazarevic"
"4792",166963,96,1,130,65,"Graham Carey"
"4793",167648,16,1,130,59,"Adriano De Pierro"
"4794",178603,46,1,130,76,"Romulo"
"4795",178765,135,1,130,77,"Davy Proepper"
"4796",179365,13,1,130,73,"May Mahlangu"
"4797",181262,196,1,130,66,"David Wotherspoon"
"4798",182224,164,1,130,80,"Mikel San Jose"
"4799",183185,139,1,130,80,"Mario Gaspar"
"4800",188498,112,1,130,78,"Daniel Caligiuri"
"4801",192779,43,1,130,62,"Sean Welsh"
"4802",193439,5,1,130,67,"Raffaele Maiello"
"4803",202210,1,1,130,80,"Leandro Damiao"
"4804",210142,75,1,130,75,"Jonas Martin"
"4805",498603,26,1,130,66,"Raul"
"4806",11861,11,1,129,66,"Bruno Mendes"
"4807",13490,83,1,129,61,"Szymon Sawala"
"4808",15732,113,1,129,73,"Ivan Radovanovic"
"4809",16368,17,1,129,67,"Savo Pavicevic"
"4810",17528,191,1,129,63,"Chris Millar"
"4811",23264,215,1,129,83,"Gabriel Agbonlahor"
"4812",23284,16,1,129,75,"Ibrahima Sonko"
"4813",23605,1,1,129,66,"Dean Windass"
"4814",23780,162,1,129,78,"Aaron Hughes"
"4815",23783,233,1,129,83,"Gary Cahill"
"4816",24422,56,1,129,73,"Paulo Cesar"
"4817",24443,137,1,129,75,"Andrea Mantovani"
"4818",25657,33,1,129,73,"Ismael Bangoura"
"4819",25659,17,1,129,75,"Fode Mansare"
"4820",26136,109,1,129,78,"Adama Coulibaly"
"4821",26250,20,1,129,72,"Nenad Dzodic"
"4822",26473,133,1,129,68,"Michel Breuer"
"4823",26593,58,1,129,73,"Pa Modou Kah"
"4824",27423,63,1,129,79,"Wesley Sonck"
"4825",27690,75,1,129,78,"Rolando Bianchi"
"4826",30619,27,1,129,86,"Michael Owen"
"4827",31316,8,1,129,66,"Nemanja Rnic"
"4828",31479,11,1,129,65,"Maurice Ross"
"4829",31701,65,1,129,75,"Mikael Lustig"
"4830",32484,42,1,129,67,"David McCracken"
"4831",32728,65,1,129,75,"Robert Snodgrass"
"4832",33622,69,1,129,70,"Sherjill MacDonald"
"4833",34466,76,1,129,78,"Emile Heskey"
"4834",35527,9,1,129,68,"Graham Barrett"
"4835",36005,109,1,129,76,"Karim Haggui"
"4836",37100,111,1,129,70,"Steve Colpaert"
"4837",37154,9,1,129,71,"Nando Rafael"
"4838",37357,126,1,129,78,"Fabian Johnson"
"4839",37366,15,1,129,64,"Lionel Djebi-Zadi"
"4840",37552,7,1,129,81,"Kevin Phillips"
"4841",37718,81,1,129,75,"Sergio Fernandez"
"4842",38066,3,1,129,73,"Jeff Strasser"
"4843",38084,9,1,129,83,"Mateja Kezman"
"4844",38255,66,1,129,66,"Kenny Thompson"
"4845",38423,32,1,129,70,"Abdelmajid Oulmers"
"4846",39215,104,1,129,79,"Michael Krohn-Dehli"
"4847",39266,41,1,129,70,"Mark Edusei"
"4848",39271,47,1,129,76,"Takayuki Morimoto"
"4849",39470,14,1,129,71,"Alessandro Bernardini"
"4850",39898,25,1,129,68,"Philipp Boenig"
"4851",39997,18,1,129,75,"Jean-Sebastien Jaures"
"4852",40011,29,1,129,66,"Marco Ramos"
"4853",40563,60,1,129,77,"David Vaughan"
"4854",41433,200,1,129,83,"Radja Nainggolan"
"4855",41501,24,1,129,70,"Gleison Pinto Santos"
"4856",41666,62,1,129,78,"Fabiano Santacroce"
"4857",42583,4,1,129,69,"Simon Laner"
"4858",42704,168,1,129,74,"Timothy Derijck"
"4859",46649,24,1,129,67,"Hassan Alla"
"4860",47190,46,1,129,67,"Stephen McGinn"
"4861",47551,30,1,129,78,"Chris Katongo,30"
"4862",67896,127,1,129,69,"Steven De Petter"
"4863",68064,5,1,129,50,"Steven De Pauw"
"4864",69214,120,1,129,71,"Hernani"
"4865",69509,18,1,129,69,"Bakary Soumare"
"4866",69686,4,1,129,69,"Arturo Alvarez"
"4867",70789,63,1,129,76,"Andreas Bjelland"
"4868",75214,7,1,129,68,"Rafa Jorda"
"4869",75350,11,1,129,65,"Hector Sanchez"
"4870",77767,81,1,129,76,"Giuseppe Bellusci"
"4871",78462,19,1,129,66,"Honour Gombami"
"4872",80291,16,1,129,70,"Heinrich Schmidtgal"
"4873",92215,3,1,129,68,"Savvas Gentsoglou"
"4874",94545,47,1,129,68,"Vincent Muratori"
"4875",95217,72,1,129,73,"Mucana Martinho Paito"
"4876",97195,19,1,129,73,"Pablo Mariano Granoche"
"4877",97470,185,1,129,73,"Lex Immers"
"4878",97487,19,1,129,76,"Davide Lanzafame"
"4879",97732,4,1,129,65,"Jan-Philipp Kalla"
"4880",108381,17,1,129,67,"Milan Djuric"
"4881",108917,7,1,129,63,"James Gibson"
"4882",110138,59,1,129,68,"Calvin Jong-a-Pin"
"4883",110146,27,1,129,65,"Shkodran Metaj"
"4884",113868,69,1,129,77,"Victor Vazquez"
"4885",113908,19,1,129,74,"Liam Bridcutt"
"4886",115724,76,1,129,68,"Grzegorz Kuswik"
"4887",119541,114,1,129,77,"Geoff Cameron"
"4888",129817,49,1,129,73,"Hendry Thomas"
"4889",147731,14,1,129,70,"Taner Yalcin"
"4890",149895,5,1,129,63,"Jordan Bowery"
"4891",150018,19,1,129,66,"Daniel Kabir Mustafa"
"4892",150083,164,1,129,74,"Tarantini"
"4893",150322,114,1,129,72,"Lionn"
"4894",154239,119,1,129,77,"Andrea Bertolacci"
"4895",164137,26,1,129,63,"Barge"
"4896",173317,51,1,129,76,"Danny Drinkwater"
"4897",175259,1,1,129,70,"Zezinho"
"4898",178484,10,1,129,62,"Moussa Traore"
"4899",179058,3,1,129,60,"Glenn van Asten"
"4900",179773,4,1,129,59,"Emmanuel Correze"
"4901",181425,1,1,129,73,"Rafael Galhardo"
"4902",186137,123,1,129,80,"Phil Jones"
"4903",213707,18,1,129,70,"Edu Oriol"
"4904",2768,71,1,128,75,"Jose Dorado"
"4905",4747,36,1,128,73,"Lee Wilkie"
"4906",6824,1,1,128,72,"Pedro Kamata"
"4907",7681,49,1,128,59,"Josip Colina"
"4908",11357,41,1,128,70,"Olafur Ingi Skulason"
"4909",11778,26,1,128,73,"Roversio"
"4910",22894,9,1,128,69,"Dean Hammond"
"4911",22984,57,1,128,83,"Ivan Cordoba"
"4912",23151,184,1,128,68,"Frazer Wright"
"4913",23463,9,1,128,67,"Pawel Abbott"
"4914",24209,109,1,128,78,"Nedum Onuoha"
"4915",25640,136,1,128,71,"Anthony Lurling"
"4916",25951,67,1,128,68,"Mario Raimondi"
"4917",26265,50,1,128,76,"Frederic Da Rocha"
"4918",26325,85,1,128,75,"Cyril Jeunechamp"
"4919",26332,74,1,128,80,"Moussa Sow"
"4920",26406,72,1,128,69,"Pantxi Sirieix"
"4921",26437,155,1,128,84,"Jefferson Farfan"
"4922",26661,106,1,128,66,"Mark Looms"
"4923",27631,41,1,128,75,"Ze Antonio"
"4924",29257,62,1,128,74,"Karim Matmour"
"4925",30445,74,1,128,83,"Grafite"
"4926",30716,21,1,128,88,"Marco Materazzi"
"4927",32706,82,1,128,75,"Colin Nish"
"4928",32956,100,1,128,69,"Simon Mensing"
"4929",33444,25,1,128,69,"Florian Jarjat"
"4930",33650,1,1,128,65,"Vincent Pericard"
"4931",33668,18,1,128,75,"Francisco Munoz Xisco,18"
"4932",33961,28,1,128,74,"Mikel Labaka"
"4933",34055,6,1,128,63,"Alexandre Quennoz"
"4934",34275,156,1,128,76,"Michael Turner"
"4935",35828,23,1,128,69,"Daniel Brueckner"
"4936",36010,6,1,128,68,"Pascal Bieler"
"4937",36491,15,1,128,68,"Zsolt Low"
"4938",36868,43,1,128,65,"Justice Wamfor"
"4939",37025,45,1,128,65,"Dieter Dekelver"
"4940",37180,32,1,128,65,"Dustley Mulder"
"4941",37359,29,1,128,69,"Markus Thorandt"
"4942",38206,13,1,128,75,"Alexander Iashvili"
"4943",38212,10,1,128,66,"Boubacar Diarra"
"4944",38213,65,1,128,72,"Andreas Ibertsberger"
"4945",38273,48,1,128,65,"Hassan El Mouataz"
"4946",38337,103,1,128,71,"Stef Wils"
"4947",38378,37,1,128,73,"Jonathan Legear"
"4948",38784,93,1,128,66,"Wim De Decker"
"4949",40015,152,1,128,74,"Mohamed Diame"
"4950",40020,160,1,128,76,"Renato Civelli"
"4951",40568,10,1,128,73,"Adam Hammill"
"4952",40683,90,1,128,76,"Ludovic Baal"
"4953",41093,59,1,128,71,"Abdou Traore"
"4954",41236,58,1,128,68,"Jerome Le Moigne"
"4955",41384,3,1,128,73,"Papa Waigo N'Diaye"
"4956",41605,86,1,128,74,"Djamel Mesbah"
"4957",41652,46,1,128,70,"Gaetano Berardi"
"4958",41865,123,1,128,74,"Andrea Costa"
"4959",42325,4,1,128,82,"Dimitrios Papadopoulos"
"4960",42357,49,1,128,69,"Ricardo Da Costa Pateiro"
"4961",42860,127,1,128,79,"Zlatko Junuzovic"
"4962",43279,8,1,128,77,"David Healy"
"4963",45316,112,1,128,73,"Mano"
"4964",46246,10,1,128,65,"Arnaud Maire"
"4965",46335,135,1,128,72,"Mbaye Leye"
"4966",71908,7,1,128,75,"Mathias Joergensen"
"4967",77664,19,1,128,63,"Gary Deegan"
"4968",78902,101,1,128,72,"Ebrahima Ibou Sawaneh"
"4969",93327,28,1,128,73,"Paul Alo'o Efoulou"
"4970",95533,121,1,128,62,"Maciej Malkowski,24"
"4971",96937,13,1,128,76,"Miguel Vitor"
"4972",97734,166,1,128,75,"Daniel Schwaab"
"4973",102614,12,1,128,68,"Manuel Castro Pavon"
"4974",105919,38,1,128,74,"Nacer Barazite"
"4975",106910,34,1,128,71,"Ryan Shotton"
"4976",107281,35,1,128,73,"Zoltan Stieber"
"4977",107502,36,1,128,77,"Armin Bacinovic"
"4978",109616,2,1,128,67,"Wellington"
"4979",112801,119,1,128,72,"Marinho"
"4980",113672,117,1,128,81,"Mateo Pablo Musacchio"
"4981",114492,62,1,128,70,"Kevin Pezzoni"
"4982",114671,4,1,128,68,"Fabiano Oliveira"
"4983",114794,122,1,128,65,"Pa Modou Jagne"
"4984",116871,83,1,128,64,"Tadeusz Socha"
"4985",119702,125,1,128,66,"Milan Gajic"
"4986",131845,7,1,128,73,"Jonatan Johansson"
"4987",145002,9,1,128,69,"Shaun Cummings"
"4988",147717,1,1,128,69,"Sascha Bigalke"
"4989",150761,8,1,128,62,"Fakhreddine Galbi"
"4990",151079,93,1,128,74,"Alejandro Bergantinos"
"4991",158257,17,1,128,72,"Vaclav Kadlec"
"4992",160495,8,1,128,58,"Nathaniel Wedderburn"
"4993",164259,37,1,128,72,"Felix Kroos"
"4994",164706,6,1,128,71,"Deniz Naki"
"4995",164771,1,1,128,58,"Filipe Brigues"
"4996",166630,29,1,128,72,"Lukman Haruna"
"4997",167094,73,1,128,73,"Aleksandar Ignjovski"
"4998",171242,38,1,128,68,"Jean Paul Yontcha"
"4999",177083,2,1,128,66,"Burak Kaplan"
"5000",178291,107,1,128,68,"David Destorme"
"5001",178784,22,1,128,74,"Maximillian Beister"
"5002",184377,2,1,128,65,"Robert Kiernan"
"5003",185301,4,1,128,67,"Aitor Nunez"
"5004",188517,26,1,128,72,"Ivan Gonzalez"
"5005",193901,90,1,128,76,"Stefan Bell"
"5006",195305,37,1,128,80,"Marc Bartra"
"5007",200902,2,1,128,51,"Ross Davidson"
"5008",215405,26,1,128,69,"Kevin Garcia"
"5009",362198,24,1,128,79,"Eder Citadin Martins"
"5010",11038,2,1,127,63,"Vojtech Schulmeister"
"5011",16387,20,1,127,61,"Mladen Lazarevic"
"5012",17343,63,1,127,62,"David Barron"
"5013",18500,35,1,127,77,"Maximiliano Pellegrino"
"5014",22514,27,1,127,68,"Rodrigues Saulo"
"5015",22952,67,1,127,66,"Isaac Osbourne"
"5016",23190,49,1,127,78,"David Nugent"
"5017",23334,48,1,127,73,"Jody Craddock"
"5018",24037,7,1,127,77,"Collins John"
"5019",24903,119,1,127,73,"Russell Martin"
"5020",25598,71,1,127,84,"Tommaso Rocchi"
"5021",26118,99,1,127,72,"Florian Marange"
"5022",26132,8,1,127,72,"James Fanchone"
"5023",26156,21,1,127,71,"Nicolas Fauvergue"
"5024",26262,31,1,127,69,"Bocundji Ca"
"5025",26451,18,1,127,76,"Danny Koevermans"
"5026",26928,39,1,127,72,"Moritz Stoppelkamp"
"5027",26982,104,1,127,74,"Tobias Werner"
"5028",27110,109,1,127,69,"Arnar Vidarsson"
"5029",27120,31,1,127,69,"Pierre de Wit"
"5030",27664,54,1,127,75,"Andrea Caracciolo"
"5031",30854,74,1,127,78,"Mike Hanke"
"5032",30963,36,1,127,64,"Collin Samuel"
"5033",31013,131,1,127,82,"Theo Walcott"
"5034",32732,91,1,127,66,"James McPake"
"5035",33778,15,1,127,83,"Daniel Guiza"
"5036",36395,134,1,127,71,"Miso Brecko"
"5037",36785,104,1,127,72,"Alain Rochat"
"5038",37042,94,1,127,72,"Mike Frantz"
"5039",37373,140,1,127,82,"Lars Bender"
"5040",37887,15,1,127,65,"Loris Reina"
"5041",37953,78,1,127,65,"Gunther Vanaudenaerde"
"5042",37976,9,1,127,66,"Jason Vandelannoite"
"5043",38183,9,1,127,72,"Christian Timm"
"5044",38312,19,1,127,64,"Chemcedine El Araichi"
"5045",38441,123,1,127,77,"Laurent Ciman"
"5046",38887,3,1,127,72,"Carlos Acuna"
"5047",40487,24,1,127,74,"Emir Bajrami"
"5048",41060,147,1,127,85,"Stephen McManus"
"5049",41120,73,1,127,75,"Onyekachi Apam"
"5050",41841,58,1,127,72,"Francesco Della Rocca"
"5051",42263,109,1,127,64,"Xavier Hochstrasser"
"5052",42297,106,1,127,77,"Fabian Lustenberger"
"5053",42522,32,1,127,59,"Ildefons Lima,31"
"5054",45496,168,1,127,70,"Christiaan Kum"
"5055",46004,1,1,127,59,"Damien Miceli"
